Word,Score
inaugurated,0.9949848281859701
realm,0.9949848281859701
confederacy,0.9949848281859701
encyclopedia,0.9949848281859701
objective,0.9949848281859701
pioneered,0.9949848281859701
parliament,0.9946059813005232
defence,0.9942417967729404
believed,0.9941236151201682
corresponding,0.9940302114769565
instituted,0.9940302114769565
akkadian,0.9940302114769565
commuted,0.9940302114769565
grave,0.9940302114769565
manufacture,0.9940302114769565
prohibit,0.9940302114769565
hurricane,0.9940302114769565
suspected,0.9940302114769565
lion,0.9940302114769565
regiment,0.9940302114769565
underlying,0.9940302114769565
gains,0.9940302114769565
crucifixion,0.9940302114769565
lions,0.9940302114769565
lease,0.9940302114769565
aged,0.9940302114769565
diocese,0.9940302114769565
negotiated,0.9940302114769565
vestals,0.9940302114769565
swift,0.9940302114769565
mosque,0.9940302114769565
suffering,0.9940302114769565
apostolic,0.9940302114769565
mad,0.9940302114769565
crusade,0.9940302114769565
revived,0.9940302114769565
bulgarian,0.9940302114769565
lent,0.9940302114769565
invited,0.9940302114769565
flowering,0.9940302114769565
gather,0.9938972639364229
passing,0.9938972639364227
wild,0.9936690016588541
festival,0.9934838501304855
pc,0.9932789152593067
millennium,0.9932338197397066
featured,0.9931097764576495
dropped,0.9930554830121974
orthodoxy,0.9927744539878083
radar,0.9927744539878083
passes,0.9927744539878083
forum,0.9927744539878083
taiwanese,0.9927744539878083
mammal,0.9927744539878083
effected,0.9927744539878083
yellow,0.9925179043313715
launched,0.9924417050114875
aboriginal,0.9922666387194963
pay,0.9922215269503125
ray,0.9919924034538556
lake,0.9919924034538556
denied,0.9919924034538556
journal,0.9919924034538556
revision,0.9917601481809735
ages,0.9915593550280215
allowed,0.9915416808054587
referred,0.991517547831098
coreless,0.9912642605354288
straight,0.9912642605354288
narrative,0.9912642605354287
shop,0.9912642605354287
riding,0.9912642605354287
slip,0.9912642605354287
dividing,0.9910760598382222
ruling,0.9910760598382222
baptists,0.9910760598382222
observatory,0.9910760598382222
enjoyed,0.9910760598382222
concrete,0.9910760598382222
repealed,0.9910760598382222
settle,0.9909383251983057
operating,0.9904316644573916
minister,0.9903987290695333
calls,0.9902246902198684
machine,0.9902246902198684
filming,0.9899927915575186
gospel,0.9895875212220556
sciences,0.9895875212220556
setting,0.9890934397021431
statute,0.9886994082884974
acknowledged,0.9886994082884974
equivalent,0.9886994082884974
dipole,0.9886994082884974
talked,0.9886994082884974
captain,0.9886994082884974
reporting,0.9886994082884974
leaked,0.9886994082884974
exceed,0.9886994082884974
crosses,0.9886994082884974
earned,0.9886994082884974
astronomical,0.9886994082884974
attack,0.9885042551367993
reached,0.9883779727795041
scottish,0.9881108365218301
medal,0.9881108365218301
described,0.9878853530449179
programme,0.9876925088958034
faced,0.9876925088958034
deemed,0.9876925088958034
assumption,0.9876925088958034
opium,0.9876925088958034
landing,0.987298699737119
established,0.9871673393338489
comedy,0.9871377743721863
involve,0.9871377743721863
upgrade,0.9871377743721863
desert,0.9868266701161839
crowned,0.9867867202680318
sharing,0.9867867202680318
hosts,0.9865446300055644
adopted,0.9864210795492673
most,0.9862164090622099
olympic,0.9857770091118137
kept,0.9857436088270684
affected,0.9855848899880743
marketed,0.9852281360342515
tasked,0.9852281360342515
filed,0.9852281360342515
void,0.9852281360342515
theorized,0.9852281360342515
feasts,0.9852281360342515
grace,0.9852281360342515
medicine,0.9852281360342515
dominated,0.9852281360342515
demolished,0.9852281360342515
protocol,0.9852281360342515
banning,0.9852281360342515
babylonian,0.9852281360342515
dome,0.9852281360342515
synagogue,0.9852281360342515
valencian,0.9852281360342515
royal,0.9845017202541819
rebellion,0.9844268978000114
ranked,0.9843971625891631
separated,0.9843432030984678
defense,0.9842685642916517
controlled,0.9838705752271928
dvd,0.9837082626231859
watched,0.9833761901392235
demonstrated,0.9828586897127056
pushed,0.9828586897127056
poles,0.9828586897127056
made,0.982764220266142
stars,0.9826817324242788
terrorism,0.982603209743067
vision,0.9824740868386409
transport,0.9823510137425027
dates,0.9823166080205501
rely,0.9823166080205501
laid,0.9819407868640977
violated,0.9819407868640977
mail,0.9815912601277264
challenged,0.9811522341999133
chapel,0.9807983646944296
somalis,0.9807983646944296
northern,0.9807201162921872
funds,0.980572497885423
summer,0.9798687566511528
engineered,0.9798687566511528
evangelical,0.9798687566511528
releases,0.9798687566511528
suite,0.9798687566511528
mentions,0.9798687566511528
exercises,0.9798687566511528
stones,0.9798687566511528
gathered,0.9798687566511528
masons,0.9798687566511528
philippine,0.9798687566511528
judiciary,0.9798687566511528
initiate,0.9798687566511528
hiring,0.9798687566511528
repair,0.9798687566511528
marines,0.9798687566511528
lifted,0.9798687566511528
questioned,0.9798687566511528
registration,0.9798687566511528
stays,0.9798687566511528
photo,0.9798687566511528
index,0.9798687566511528
13th,0.9790231724570173
boy,0.9788698505067783
dry,0.9788541494868961
trail,0.9784493292686189
transformed,0.9784493292686189
leaves,0.9784493292686189
less,0.9783510423962714
pass,0.9783204465346597
slavic,0.9781619565012998
created,0.9780571754425816
attach,0.9780155566622413
defeated,0.9776825423268495
cooling,0.9774178175281716
prohibited,0.9774178175281716
firing,0.9774178175281716
gateway,0.9774178175281716
sword,0.9774178175281716
ballroom,0.9774178175281716
brought,0.9766981917254622
impacted,0.9760206482366149
temple,0.9760206482366149
neolithic,0.9760206482366149
journalism,0.9760206482366149
marble,0.9760206482366149
terror,0.9760206482366149
videoconferencing,0.9760206482366149
mile,0.9760206482366149
international,0.9758343100056809
comprised,0.9756797868933085
railway,0.9755632331971107
king,0.9751190649408661
serbian,0.9751190649408661
seek,0.9751190649408661
relocated,0.9751190649408661
favored,0.9751190649408661
somali,0.9745093699226549
decreased,0.9744894033980523
unity,0.9744894033980523
beidou-1,0.9744894033980523
street,0.974436732691031
tcm,0.9742408334889758
opera,0.9740248644357521
tunnel,0.9740248644357521
presbyterian,0.9740248644357521
mobile,0.9738724771807743
converted,0.9736680645496201
expressed,0.9736680645496201
tournament,0.973397117295888
core,0.9731569417687604
island,0.9731052816134181
plays,0.9729981110694359
hosted,0.972552316568843
mid,0.972069245600915
human,0.9713786669197088
picture,0.9709505944546686
seized,0.9709505944546686
chamber,0.9709505944546686
hospital,0.9709505944546686
aired,0.9709505944546686
neighboring,0.9709505944546686
signify,0.9709505944546686
auto,0.9709505944546686
sephardic,0.9709505944546686
submitted,0.9709505944546686
promoted,0.9709505944546686
portrayed,0.9709505944546686
quranic,0.9709505944546686
naming,0.9709505944546686
plastic,0.9709505944546686
mandolins,0.9702820417537684
dark,0.9702820417537683
celebrated,0.9692040949598235
conference,0.9684610087601622
governor,0.9683695061244273
representative,0.9682127699741065
influenced,0.9681083616134873
replaced,0.9680496640252924
housed,0.9677884628267678
shows,0.9674756088157445
electoral,0.9672947789468944
annexed,0.9672947789468944
arena,0.9672947789468944
pole,0.9672947789468944
alpine,0.9669803487689241
globe,0.9666186325481028
belgian,0.9666186325481028
adolescent,0.9666186325481028
assassinated,0.9666186325481028
bells,0.9664516287472262
operate,0.9658296600366747
architects,0.965728444278558
rice,0.9656361333706098
borrowed,0.9656361333706098
blocked,0.9656361333706098
joint,0.9656361333706098
genocide,0.9656361333706098
byzantine,0.9652016987500656
say,0.9643881718266295
make,0.9643480048069318
imperial,0.9643214736468559
kingdom,0.964078764808229
hd,0.964078764808229
ratified,0.964078764808229
indo,0.964078764808229
depression,0.964078764808229
yacht,0.964078764808229
condemned,0.964078764808229
divinity,0.964078764808229
threatened,0.964078764808229
principal,0.964078764808229
motivated,0.964078764808229
merit,0.964078764808229
gallery,0.9633355456726841
theatre,0.9633355456726841
mall,0.9629004147713269
monastery,0.9629004147713269
supply,0.9625135381695336
philippines,0.9624127354629923
tend,0.9619780596506257
reduced,0.9618745219290076
irish,0.9617136136083146
dust,0.9612366047228759
confession,0.9612366047228759
emigrate,0.9612366047228759
turning,0.9612366047228759
rod,0.9612366047228759
chiefs,0.9612366047228759
justified,0.9612366047228759
propaganda,0.9612366047228759
balkan,0.9612366047228759
closer,0.9612366047228759
gram,0.9612366047228759
confined,0.9612366047228759
sells,0.9612366047228759
innocent,0.9612366047228759
a.,0.9612366047228759
addresses,0.9612366047228759
fitness,0.9612366047228759
assembly,0.9596868937742169
raised,0.9596868937742169
eighth,0.9591963191047147
reactor,0.9587118829771318
migrating,0.9587118829771318
healthcare,0.9587118829771318
fleet,0.9586524768254081
library,0.9584964053930787
destroyed,0.9583485169215336
changed,0.9580420222262995
founded,0.9579630712872462
germanic,0.9575534837147482
observer,0.9575534837147482
donated,0.9575534837147482
tested,0.9575534837147482
enterprise,0.9575534837147482
build,0.9574672499477856
ordered,0.9571814385446724
census,0.9569056010997579
cabinet,0.9568886656798212
awarded,0.9564574047992594
renamed,0.9564574047992594
influences,0.9564574047992594
provinces,0.9559818128208427
soviet,0.9559644273086976
demand,0.9554860219853307
romance,0.95489428105954
file,0.9548290450837245
handle,0.9546888014467618
attracted,0.954434002924965
survived,0.954434002924965
bicycle,0.954434002924965
consolidated,0.954434002924965
coach,0.954434002924965
graduation,0.954434002924965
buddhists,0.954434002924965
redesigned,0.954434002924965
championships,0.954434002924965
truths,0.954434002924965
perceptions,0.954434002924965
dos,0.954434002924965
infinite,0.954434002924965
discussed,0.954434002924965
boost,0.954434002924965
english,0.9540272514258512
announced,0.9536293156744908
rejected,0.9534158774525225
persian,0.9528588097297788
voting,0.9527021836092285
operated,0.9526092095121206
freedom,0.9524521973646325
foot,0.9517626756348311
medical,0.9515807192846972
corporation,0.9514122535330207
korean,0.9512740874376923
i,0.9510009935927095
chemistry,0.9509560484549725
burned,0.9509560484549725
sets,0.9509560484549725
ocean,0.9509560484549725
tower,0.9499380214234903
concluded,0.9494520153879484
fluid,0.9494520153879484
assisted,0.9494520153879484
veto,0.9494520153879484
creative,0.9494520153879484
+,0.9494520153879484
zoo,0.9480782435939055
russian,0.9478288055791709
pact,0.9472268055719005
unification,0.947169235259032
young,0.9469289678578605
analyze,0.9463729359854419
carved,0.9463729359854419
loose,0.9463729359854419
unlimited,0.9463729359854419
veterans,0.9463729359854419
si,0.9463729359854419
mandolin,0.9459896190282648
humanism,0.9456603046006401
intend,0.9456603046006401
carolingian,0.9456603046006401
pliny,0.9456603046006401
collateral,0.9456603046006401
protector,0.9456603046006401
essence,0.9456603046006401
shifting,0.9456603046006401
soverign,0.9456603046006401
cleaning,0.9456603046006401
ed,0.9456603046006401
diamond,0.9456603046006401
presbyterians,0.9456603046006401
disallowed,0.9456603046006401
boardwalk,0.9456603046006401
recorder,0.9456603046006401
pier,0.9456603046006401
guarantees,0.9456603046006401
warehouse,0.9456603046006401
western,0.9450999585402509
sensitivity,0.9444885341662053
raising,0.9444885341662053
popper,0.9438460215253802
settled,0.9432261548473415
canal,0.9432261548473415
stone,0.9426831892554922
partnered,0.9426831892554922
wins,0.9426831892554922
addressed,0.9426831892554922
cretaceous,0.9426831892554922
specification,0.9426831892554922
projected,0.9426831892554922
sand,0.941423108186979
experiment,0.9411388429774534
empire,0.9409087009473169
all,0.9408520311119862
expire,0.9405662399881731
university,0.9404340004973752
restoration,0.9402859586706311
conferencing,0.9402859586706311
nationwide,0.9402859586706311
republican,0.9402859586706311
cannon,0.9402859586706311
restrict,0.9402859586706311
commemorate,0.9402859586706311
appealed,0.9402859586706311
turned,0.9402859586706311
fleming,0.9402859586706311
finnish,0.9402859586706311
bulk,0.9402859586706311
isis,0.9402859586706311
expect,0.9402859586706311
spirometry,0.9402859586706311
assimilated,0.9402859586706311
autonomous,0.9402859586706311
baltic,0.9402859586706311
galician,0.9402859586706311
realized,0.9402859586706311
copied,0.9402859586706311
invent,0.9401440773914521
order,0.9391624870172026
christian,0.9387382843994589
ideal,0.9384475979809812
directed,0.9383153522334069
archbishop,0.9383153522334069
romanesque,0.9383153522334069
refer,0.9377809541350963
protection,0.9377653061384743
bill,0.9377342939868041
abandoned,0.9377342939868041
remains,0.9374561707820048
euro,0.9373012413074896
tenth,0.9373012413074895
orthodox,0.9371943295263405
unveiled,0.9366673818775626
nazis,0.9366673818775626
shooting,0.9366673818775626
napoleonic,0.9366673818775626
completed,0.9366673818775626
correct,0.9366673818775626
bronze,0.9366673818775626
outlawed,0.9366673818775626
banners,0.9366673818775626
above,0.9366673818775626
constituent,0.9366673818775626
provided,0.9363963456078044
taught,0.9355315642388211
begin,0.9350850551017165
emperor,0.934976066371579
leads,0.9348490242345944
gdp,0.934068055375491
ukrainian,0.934068055375491
ends,0.934068055375491
bond,0.934068055375491
acted,0.934068055375491
central,0.9335690665404328
prize,0.9332226994125878
mayor,0.9328330312384983
parliamentary,0.9327931047282928
wall,0.9327076126690368
v,0.9327076126690368
recommend,0.9321115676166747
drinking,0.9321115676166747
murdered,0.9321115676166747
rated,0.9321115676166747
declaration,0.9315627684809642
highway,0.9313043685793763
partnership,0.9313043685793763
canon,0.931055823385033
translated,0.931055823385033
coating,0.9305861291319928
sultan,0.9293550115186282
min,0.9293550115186282
club,0.9291662801705223
youth,0.9283620723948676
control,0.9278295971389344
pope,0.927623367104774
swiss,0.9275411740102959
supported,0.9275265884316759
hungarian,0.9275265884316759
host,0.9272526889058238
commerce,0.9268190639645772
held,0.9268190639645772
greater,0.9265847597057043
issued,0.9254482516437046
shares,0.9248187049730301
moved,0.9235872044499078
accounts,0.9235785996175947
crown,0.9235785996175947
characteristic,0.9233388889944429
treat,0.9228931876104177
county,0.9225879122503589
regain,0.9218339291539106
total,0.9204054084884725
football,0.9197866814154877
promote,0.9196679765450618
homeland,0.9182958340544896
provincial,0.9182958340544896
rendered,0.9182958340544896
hung,0.9182958340544896
wildlife,0.9182958340544896
convention,0.9182958340544896
maintained,0.9182958340544896
mill,0.9182958340544896
lane,0.9182958340544896
communists,0.9182958340544896
supremacy,0.9182958340544896
restored,0.9182958340544896
fleets,0.9182958340544896
madrasah,0.9182958340544896
fighter,0.9182958340544896
liberty,0.9182958340544896
risen,0.9182958340544896
resolved,0.9182958340544896
links,0.9182958340544896
cubists,0.9182958340544896
preachers,0.9182958340544896
editing,0.9182958340544896
amino,0.9182958340544896
possessed,0.9182958340544896
burning,0.9182958340544896
prophet,0.9182958340544896
regulated,0.9182958340544896
electroluminescence,0.9182958340544896
=,0.9182958340544896
periodic,0.9182958340544896
mined,0.9182958340544896
photography,0.9182958340544896
immigrate,0.9182958340544896
advised,0.9182958340544896
gesamtschule,0.9182958340544896
anatomy,0.9182958340544896
embraced,0.9182958340544896
metric,0.9182958340544896
brick,0.9182958340544896
lit,0.9182958340544896
surrounded,0.9182958340544896
administered,0.9182958340544896
g,0.9182958340544896
predicted,0.9182958340544896
phantom,0.9182958340544896
tribunal,0.9182958340544896
choose,0.9182958340544896
import,0.9182958340544896
congolese,0.9182958340544896
attained,0.9182958340544896
compiled,0.9182958340544896
hindered,0.9182958340544896
hill,0.9182958340544896
accounted,0.9182958340544896
picked,0.9182958340544896
fame,0.9182958340544896
ballet,0.9182958340544896
mixing,0.9182958340544896
derby,0.9182958340544896
features,0.9178157842278292
council,0.9172762196993582
result,0.9160196359204053
framework,0.9150241022482328
heard,0.9150241022482328
spending,0.9150241022482328
introduced,0.9148568546150804
league,0.914620078757167
greek,0.9145223174246107
decide,0.9144122252313951
followed,0.9141770436147918
room,0.9140185106642175
failed,0.9134601452569628
altered,0.9132829641650988
impose,0.9132829641650988
earlier,0.9132401614300725
gained,0.9129992135852473
target,0.9129363992208932
upper,0.9127341558073343
spring,0.9123163027543337
celebrate,0.9123163027543336
prefer,0.9121156307204276
ground,0.9116417311825267
non,0.9111146938734459
lack,0.9109356499653993
dna,0.910709645361035
track,0.9097860396322267
respect,0.908653933541588
details,0.908653933541588
golden,0.9086185980409245
hockey,0.9081783472997051
railroad,0.9081783472997051
spend,0.907679521337035
parade,0.907165767573082
heritage,0.907165767573082
senator,0.907165767573082
subject,0.9064548231489875
sixth,0.9063137138648347
constructed,0.9059282160429991
app,0.9055872616982603
examine,0.9055872616982603
ex,0.9055872616982603
6th,0.9055872616982603
suras,0.9055872616982603
layout,0.9055872616982603
farm,0.9055872616982603
freemasonry,0.9055746490923748
selling,0.9049382594235602
celsius,0.9043814577244937
thrive,0.9043814577244937
aided,0.9043814577244937
beautiful,0.9043814577244937
disbanded,0.9043814577244937
filled,0.9042326000115628
white,0.9040577554549134
granted,0.904024556108604
federal,0.9032529465563457
grouped,0.9023932827949788
disco,0.9023932827949788
reflected,0.9023932827949788
brigade,0.9023932827949788
reside,0.9023932827949788
manuscript,0.9023932827949788
modified,0.9023840604289703
security,0.9020619953880791
attacked,0.9011701959974223
speaker,0.9011701959974223
code,0.9010578548040861
abbey,0.9004854334784267
department,0.9003831238511667
opened,0.9001221436913709
judge,0.8998408853629623
prevent,0.8998145011620642
outer,0.8997559594359127
plaza,0.8997437586982626
libraries,0.8997437586982626
disputed,0.8997437586982626
conservatives,0.8997437586982626
prevented,0.8997437586982626
protectorate,0.8997437586982626
namibian,0.8997437586982626
removed,0.8996454458114542
old,0.8995120197910436
earth,0.8993939706927322
spent,0.898653375690748
mainland,0.8984827156232723
exchange,0.8982957811087356
safe,0.898058793450166
sumerians,0.898058793450166
democratic,0.8976844934141643
eritrean,0.8974271930876951
forest,0.8974271930876951
covered,0.8967550157663146
dominican,0.8966554495712067
cpu,0.8960382325345574
atkins,0.8960382325345574
bears,0.8960382325345574
slated,0.8960382325345574
bandwidth,0.8960382325345574
tidal,0.8960382325345574
arabian,0.8960382325345574
mentioned,0.8948692308065574
dress,0.8945522086006884
federation,0.8944518845341283
eliminated,0.8935711016541907
orchestra,0.8935711016541907
mexican,0.8935711016541907
macedonian,0.8935711016541907
statehood,0.8935711016541907
delta,0.8935711016541907
articles,0.8931705524970184
premiere,0.8929953573519601
justice,0.8926230133850986
captured,0.8918107543797082
likely,0.8915996278279094
forces,0.8910423355992239
freezing,0.8904916402194913
telecom,0.8904916402194913
hurricanes,0.8904916402194913
carnivore,0.8904916402194913
drawing,0.8904916402194913
woods,0.8904916402194913
cash,0.8904916402194913
masonry,0.8904916402194913
twentieth,0.8904916402194913
freeway,0.8904916402194913
supplied,0.8904916402194913
infantry,0.8904916402194913
mouse,0.8904916402194913
endowment,0.8904916402194913
staple,0.8904916402194913
celtic,0.8904916402194913
immigrant,0.8904916402194913
cab,0.8904916402194913
gothic,0.8899025864014879
get,0.8898455637892616
record,0.8895223747802118
carry,0.8892881527272397
matter,0.8892067172261942
selected,0.8888857761841272
manufactured,0.8879763195151349
society,0.8871723027673717
check,0.8865408928220899
occured,0.8865408928220899
angel,0.8865408928220899
customs,0.8865408928220899
caliphate,0.8865408928220899
real,0.885784704870073
association,0.8849636363831528
tech,0.8849636363831528
revealed,0.8849636363831528
cited,0.8849636363831528
gathering,0.8849636363831528
results,0.8838226609360484
yuan,0.8837122601251458
tibetan,0.8826013308449941
kingdoms,0.8818985780251398
chairman,0.8812908992306927
licensing,0.8812908992306927
treatise,0.8812908992306927
saved,0.8812908992306927
solutions,0.8812908992306927
displayed,0.8812908992306927
evacuated,0.8812908992306927
friendly,0.8812908992306927
deployed,0.8812908992306927
boat,0.8812908992306927
list,0.8802245732472965
recorded,0.8802010138938889
dst,0.880145474371324
commander,0.8794587736429037
sold,0.8794587736429037
news,0.8793103533940485
copy,0.8792627450805205
conception,0.8791357668533336
presented,0.8791357668533336
sports,0.8788975300923283
bowl,0.8786744932173093
controls,0.877437311089633
lodge,0.8772236230732715
operations,0.8771587493256219
european,0.8769848468487711
poem,0.876716288999464
experimental,0.876716288999464
operation,0.8764120076557034
owned,0.875911034977713
ministers,0.8757531082704262
portuguese,0.8756633923230397
match,0.874682325094613
served,0.8746434484431389
declared,0.8745562649663734
inn,0.8743095546405661
monopoly,0.8739810481273578
sr,0.8739810481273578
consonant,0.8739810481273578
prefix,0.8739810481273578
debuted,0.8739810481273578
labs,0.8739810481273578
backing,0.8739810481273578
proclaimed,0.8739810481273578
guilds,0.8739810481273578
consumer,0.8739810481273578
karma,0.8739810481273578
paid,0.8729882944709463
asphalt,0.8727948274513639
conservation,0.8721617883411701
combined,0.8721591557458575
beginning,0.8717983558276395
sued,0.8708644692353644
arab,0.8708644692353644
valley,0.8708644692353644
symphony,0.8708644692353644
phenomena,0.8708644692353644
foundation,0.8708644692353644
targeted,0.8707254382477925
eliminate,0.8706913785973592
receive,0.8700779556300254
giant,0.869995979136258
exported,0.869995979136258
noble,0.8697471265693032
metro,0.869137580612638
district,0.8689219543622877
damaged,0.8686151046603015
agreed,0.8685339602652349
wounded,0.8683927290103626
recover,0.8683927290103626
valleys,0.8683927290103626
latter,0.8683927290103626
borrow,0.8683927290103626
lgbt,0.8683927290103626
corporations,0.8663137138648348
noise,0.8663137138648348
encode,0.8658566174572235
societal,0.8658566174572235
appropriate,0.8658566174572235
physicists,0.8658566174572235
releasing,0.8658566174572235
divergence,0.8658566174572235
judiasm,0.8658566174572235
spanish,0.8657568614476352
separate,0.8631829127248825
commissioner,0.863120568566631
confederation,0.863120568566631
traded,0.863120568566631
ambassador,0.863120568566631
uncle,0.863120568566631
mirror,0.863120568566631
oblast,0.863120568566631
displacement,0.863120568566631
displaced,0.863120568566631
ma,0.863120568566631
sustainability,0.863120568566631
archipelago,0.863120568566631
smart,0.863120568566631
decorated,0.863120568566631
semiconductor,0.863120568566631
auxiliary,0.863120568566631
shock,0.863120568566631
cooper,0.863120568566631
golf,0.863120568566631
drives,0.863120568566631
looked,0.863120568566631
undergraduate,0.8630636700495734
canadian,0.862360983486349
no,0.8623144205760451
protect,0.8610222826512008
sun,0.8602858652332408
included,0.8601286843311848
southern,0.8599530497177521
technical,0.8599530497177521
remove,0.8598785051670434
built,0.8595788054666109
muslim,0.8595316914502931
channel,0.8583405942845472
desktop,0.8582307926411411
places,0.8575718907163081
girls,0.8573309763851855
archive,0.8568568400846985
principle,0.8567462229790259
freemasons,0.8564052389131376
key,0.8563870583024898
camp,0.8554508105601306
thinking,0.8554508105601306
root,0.8553529129344397
wrestling,0.855344109894999
cup,0.8552264222243792
julian,0.8541802051521676
recognized,0.8538738465459896
rom,0.8524051786494786
prayer,0.8524051786494786
needed,0.8524051786494786
directors,0.8524051786494786
tendency,0.8524051786494786
blocks,0.8524051786494786
treasury,0.8524051786494786
applied,0.852376968493124
join,0.8518209495036425
radio,0.8517153568700246
enter,0.8504442686644809
pronounced,0.850325904504934
radical,0.8501514254479945
engage,0.848765405310932
aid,0.8486918702249735
heartwood,0.8475846798245739
tell,0.8471905923412065
australian,0.8465618461461522
propose,0.8465229039914256
see,0.8463556127928467
treaty,0.8458430396447374
stallman,0.8453509366224364
secured,0.8453509366224364
flourish,0.8453509366224364
monument,0.8453509366224364
clinical,0.8453509366224364
cheese,0.8453509366224364
mate,0.8453509366224364
hated,0.8453509366224364
cruise,0.8453509366224364
adjective,0.8453509366224364
blamed,0.8453509366224364
wells,0.8453509366224364
resident,0.8453509366224364
delayed,0.8453509366224364
overtake,0.8453509366224364
halogen,0.8453509366224364
demands,0.8453509366224364
briefly,0.8453509366224364
fulfill,0.8453509366224364
scrapped,0.8453509366224364
fig,0.8453509366224364
laborers,0.8453509366224364
enforced,0.8453509366224364
dream,0.8453509366224364
smoking,0.8453509366224364
pm,0.8453509366224364
communion,0.8453509366224364
archaic,0.8453509366224364
stadium,0.8444744445614174
rock,0.8441468075368652
met,0.8438052764848921
asked,0.8431619569518378
attempted,0.8431619569518378
global,0.8429359403268015
newer,0.8424240244940004
consider,0.8423074510400834
city,0.8422493040771444
next,0.8418521897563207
explain,0.8418521897563207
man,0.8408967665702928
outside,0.8407040535190875
obtained,0.8403586716091171
postal,0.8403586716091171
allies,0.8403586716091171
succession,0.8403586716091171
signs,0.8402626506038278
go,0.8391699929618991
produced,0.8371930278506567
semitic,0.8366407419411672
drilling,0.8366407419411672
fighters,0.8366407419411672
girl,0.8366407419411672
town,0.8366407419411672
sunni,0.8366407419411672
ignored,0.8366407419411672
theological,0.8366407419411672
explored,0.8366407419411672
charters,0.8366407419411672
petroleum,0.8366407419411672
sporting,0.8366407419411672
seminary,0.8366407419411672
canons,0.8366407419411672
influence,0.8356777941346332
represented,0.8356038276131503
party,0.8349126010716585
younger,0.8346464646189743
sequencing,0.8346464646189742
quote,0.8343470230852538
fifteenth,0.8343470230852537
praise,0.8343470230852537
bombing,0.8343470230852537
civilian,0.8343470230852537
media,0.8339160014586973
logic,0.833872975927971
said,0.8322268113476736
press,0.8316076780072165
electron,0.8315435491770659
restore,0.8315435491770659
ce,0.8315435491770659
amateur,0.8315435491770657
funded,0.8314743880097293
beidou-2,0.8314743880097293
bike,0.8314743880097293
dynamic,0.8314743880097293
civic,0.8314743880097293
perform,0.8313586579861534
night,0.8306836355350677
faculty,0.8306409835272817
caused,0.8300067196311727
telephone,0.8296071030882031
feature,0.8296008938219354
data,0.8293888182512696
olympics,0.8289398362844062
inhabited,0.828055725379504
quoted,0.828055725379504
coalition,0.828055725379504
jack,0.828055725379504
officer,0.828055725379504
faster,0.828055725379504
swedish,0.828055725379504
breaking,0.828055725379504
defend,0.8279638122286082
free,0.8274590036893585
bulb,0.8257300165925858
phonology,0.8257243385804643
fortune,0.8256265261578954
gin,0.8256265261578954
species,0.8250543746501955
invaded,0.8246578332945033
identify,0.8243633538094401
add,0.8242881060558626
determine,0.8241248187861985
told,0.8238116333123173
priest,0.8238116333123173
viewed,0.8238116333123173
age,0.8236789542206202
entered,0.8225797618424915
classified,0.822164086790916
sent,0.8217018976246258
sea,0.8216292954053164
antarctic,0.8212809417449863
coast,0.8209552679220007
sell,0.8206481173749147
contract,0.8205178233091247
approach,0.8205178233091247
composed,0.819264971231439
arabic,0.819264971231439
boys,0.8184033299219706
environmental,0.8179252501386403
find,0.81774821958292
secretary,0.8177094860868659
coding,0.8176338568998316
present,0.8169519707636794
manage,0.8166890883150209
inductive,0.8166890883150209
explore,0.8166890883150209
layer,0.8152017649547245
take,0.8147265779417616
governing,0.8141424169293693
do,0.8120436066211518
winding,0.8112781244591328
popularized,0.8112781244591328
backed,0.8112781244591328
liberals,0.8112781244591328
pyramid,0.8112781244591328
ranks,0.8112781244591328
frankish,0.8112781244591328
ultraviolet,0.8112781244591328
barracks,0.8112781244591328
hellenistic,0.8112781244591328
arc,0.8112781244591328
follower,0.8112781244591328
grants,0.8112781244591328
teletype,0.8112781244591328
collaborated,0.8112781244591328
enabled,0.8112781244591328
owe,0.8112781244591328
feared,0.8112781244591328
protestants,0.8112781244591328
corresponds,0.8112781244591328
copd,0.8112781244591328
cool,0.8112781244591328
converts,0.8112781244591328
directive,0.8112781244591328
convince,0.8112781244591328
presentation,0.8112781244591328
boulevard,0.8112781244591328
essays,0.8112781244591328
finalized,0.8112781244591328
plateau,0.8112781244591328
cat,0.8112781244591328
journey,0.8112781244591328
amended,0.8112781244591328
britian,0.8112781244591328
chip,0.8112781244591328
suggested,0.8112781244591328
queens,0.8112781244591328
lute,0.8112781244591328
battery,0.8112781244591328
dbms,0.8112781244591328
lunar,0.8112781244591328
pin,0.8112781244591328
navigation,0.8112781244591328
cloud,0.8112781244591328
dynasties,0.8112781244591328
antibiotic,0.8112781244591328
labeled,0.8112781244591328
consul,0.8112781244591328
appointed,0.8112781244591328
delivered,0.8112781244591328
worldwide,0.8106018846404134
universal,0.8092605480110475
port,0.8092415017194692
lose,0.8081805652937186
linear,0.8076702057269436
midna,0.8076702057269436
medieval,0.8073313266519866
winter,0.8067955503968327
worth,0.8062405123210308
german,0.8049862514832378
limits,0.8042522359016422
movies,0.8042522359016422
ministry,0.8037159237834125
coined,0.8030909760146978
founders,0.8030717273241024
bid,0.8030717273241024
stimulus,0.8030717273241024
confederate,0.8030717273241024
coastline,0.8030717273241024
load,0.8030717273241024
brewing,0.802224330484197
resolution,0.8014698931335287
union,0.8012291135090979
jazz,0.7990485210442682
